,year,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209
34035,2020,01,007470,041,11,01,140103,1.0,8.0,20200074700411101,1.0,1.0,1.0,1.0,2.0,,1.0,51.0,,2.0
34037,2020,09,017541,126,11,01,130602,4.0,7.0,20200175411261101,1.0,,,1.0,2.0,,1.0,37.0,,1.0
34038,2020,03,007245,005,11,01,130605,4.0,6.0,20200072450051101,1.0,0.0,1.0,1.0,2.0,,2.0,54.0,,5.0
34039,2020,10,016800,317,11,03,100113,5.0,7.0,20200168003171103,5.0,0.0,1.0,1.0,2.0,,1.0,12.0,,6.0
34040,2020,09,010156,199,11,06,120601,7.0,7.0,20180101561991107,3.0,,,1.0,2.0,,1.0,8.0,,
34041,2020,09,018795,158,11,01,170101,7.0,3.0,20200187951581101,1.0,,,1.0,2.0,,2.0,31.0,,6.0
34044,2020,06,007755,242,11,03,150121,8.0,1.0,20200077552421103,3.0,,,1.0,2.0,,1.0,14.0,,6.0
34045,2020,01,009242,118,11,05,220901,7.0,2.0,20200092421181105,5.0,2.0,3.0,1.0,2.0,,1.0,8.0,,
34052,2020,11,017335,158,11,05,130101,1.0,1.0,20200173351581105,8.0,0.0,1.0,2.0,,1.0,2.0,17.0,,6.0
34053,2020,09,019402,191,11,06,200114,1.0,7.0,20200194021911106,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
34056,2020,11,005390,057,11,02,030608,6.0,6.0,20170053900571102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,2.0
34057,2020,11,009763,176,11,01,250201,7.0,7.0,20200097631761101,1.0,1.0,1.0,1.0,2.0,,1.0,52.0,,3.0
34059,2020,10,006381,011,11,06,090705,5.0,5.0,20200063810111106,5.0,2.0,3.0,1.0,2.0,,1.0,10.0,,
34060,2020,11,008067,045,11,04,150601,2.0,3.0,20170080670451105,3.0,1.0,3.0,1.0,2.0,,2.0,26.0,,6.0
34061,2020,02,009681,041,11,01,250107,7.0,2.0,20170096810411101,1.0,1.0,1.0,1.0,2.0,,2.0,38.0,,1.0
34062,2020,08,018512,094,11,02,150106,8.0,1.0,20200185120941102,2.0,,,1.0,2.0,,2.0,39.0,,1.0
34063,2020,02,005887,039,11,01,060802,7.0,5.0,20200058870391101,1.0,1.0,1.0,1.0,2.0,,1.0,50.0,,1.0
34064,2020,03,006733,010,11,02,110101,2.0,2.0,20160067330101102,2.0,1.0,2.0,1.0,2.0,,2.0,82.0,,2.0
34065,2020,06,009390,140,11,04,230110,3.0,2.0,20200093901401104,3.0,,,1.0,2.0,,1.0,1.0,,
34067,2020,03,005179,042,11,03,021801,2.0,2.0,20200051790421103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
34070,2020,12,005200,102,11,01,021809,2.0,2.0,20160052001021101,1.0,1.0,1.0,1.0,2.0,,2.0,63.0,,5.0
34072,2020,11,015534,097,11,01,040104,6.0,1.0,20200155340971101,1.0,0.0,1.0,1.0,2.0,,2.0,21.0,,6.0
34074,2020,11,017329,015,11,01,130105,1.0,1.0,20200173290151101,1.0,1.0,1.0,1.0,2.0,,1.0,74.0,,2.0
34079,2020,10,018415,094,11,06,150601,2.0,3.0,20200184150941106,6.0,0.0,1.0,2.0,,2.0,2.0,86.0,,3.0
34080,2020,12,007504,011,11,05,150125,8.0,1.0,20200075040111105,3.0,2.0,1.0,1.0,2.0,,2.0,17.0,,6.0
34085,2020,10,017238,087,11,02,120607,7.0,5.0,20200172380871102,2.0,1.0,2.0,1.0,2.0,,2.0,49.0,,2.0
34086,2020,10,007420,061,11,02,140116,1.0,5.0,20170074200611102,2.0,1.0,2.0,1.0,2.0,,2.0,56.0,,2.0
34087,2020,06,008096,030,11,04,150507,2.0,3.0,20200080960301104,6.0,,,1.0,2.0,,1.0,72.0,,3.0
34095,2020,11,017799,090,12,02,150135,8.0,1.0,20200177990901202,2.0,1.0,2.0,1.0,2.0,,2.0,68.0,,2.0
34098,2020,02,007360,090,11,02,140106,1.0,2.0,20170073600901102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,1.0
34103,2020,10,008087,075,11,06,150501,2.0,3.0,20180080870751107,5.0,2.0,3.0,1.0,2.0,,2.0,7.0,,
34104,2020,03,009411,120,11,09,230110,3.0,2.0,20200094111201109,11.0,3.0,1.0,1.0,2.0,,2.0,38.0,,5.0
34107,2020,11,009667,019,11,09,250107,7.0,2.0,20180096670191103,5.0,0.0,1.0,1.0,2.0,,1.0,15.0,,6.0
34108,2020,10,017591,148,11,05,140105,1.0,1.0,20200175911481105,8.0,0.0,1.0,2.0,,1.0,2.0,64.0,,5.0
34109,2020,10,010241,061,11,02,150133,8.0,1.0,20160102410611102,2.0,1.0,2.0,1.0,2.0,,2.0,51.0,,2.0
34115,2020,01,007248,157,11,04,130614,4.0,7.0,20200072481571104,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
34119,2020,11,018964,029,11,02,180301,3.0,3.0,20200189640291102,5.0,0.0,1.0,1.0,2.0,,2.0,20.0,,6.0
34124,2020,01,005946,224,11,01,060407,4.0,7.0,20200059462241101,1.0,1.0,1.0,1.0,2.0,,1.0,79.0,,1.0
34125,2020,09,006744,066,11,01,110207,2.0,2.0,20160067440661103,1.0,,,1.0,2.0,,2.0,27.0,,1.0
34128,2020,07,016278,011,22,02,070101,8.0,1.0,20200162780112202,2.0,,,1.0,2.0,,2.0,27.0,,1.0
34130,2020,01,006574,030,11,07,100401,5.0,7.0,20200065740301107,5.0,2.0,3.0,1.0,2.0,,2.0,6.0,,
34133,2020,07,007320,018,11,03,140101,1.0,2.0,20200073200181103,3.0,,,1.0,2.0,,1.0,36.0,,6.0
34134,2020,04,016017,009,11,04,060801,7.0,3.0,20200160170091104,3.0,,,1.0,2.0,,1.0,17.0,,6.0
34137,2020,11,015615,069,11,02,040109,6.0,1.0,20200156150691102,2.0,1.0,2.0,1.0,2.0,,2.0,51.0,,1.0
34138,2020,01,006125,014,11,03,070101,8.0,1.0,20200061250141103,3.0,1.0,3.0,1.0,2.0,,2.0,26.0,,6.0
34140,2020,08,007018,050,11,01,120302,7.0,7.0,20200070180501101,1.0,,,1.0,2.0,,1.0,77.0,,3.0
34141,2020,05,005225,111,11,06,020804,2.0,5.0,20180052251111106,0.0,,,,,,,,,
34148,2020,07,008281,165,11,02,160201,7.0,4.0,20180082811651102,2.0,,,1.0,2.0,,2.0,53.0,,2.0
34150,2020,01,009261,156,11,02,220603,7.0,5.0,20200092611561102,2.0,1.0,2.0,1.0,2.0,,2.0,17.0,,1.0
34152,2020,03,015160,148,11,07,010205,7.0,7.0,20200151601481107,3.0,,,1.0,2.0,,1.0,10.0,,
34155,2020,06,007461,109,11,02,140308,1.0,8.0,20200074611091102,2.0,,,1.0,2.0,,2.0,57.0,,1.0
34160,2020,02,008856,056,11,01,200605,1.0,4.0,20180088560561101,1.0,0.0,1.0,1.0,2.0,,2.0,82.0,,3.0
34161,2020,04,009838,062,11,03,100102,5.0,2.0,20200098380621103,3.0,,,1.0,2.0,,1.0,13.0,,6.0
34162,2020,10,010488,030,11,03,040701,3.0,4.0,20200104880301103,3.0,1.0,3.0,1.0,2.0,,2.0,19.0,,6.0
34165,2020,06,007023,004,11,02,120405,5.0,6.0,20160070230041102,2.0,,,1.0,2.0,,2.0,40.0,,1.0
34166,2020,12,008830,089,11,03,200505,1.0,5.0,20200088300891103,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
34167,2020,12,008925,074,11,03,200201,4.0,7.0,20170089250741103,3.0,1.0,3.0,1.0,1.0,,1.0,18.0,,6.0
34168,2020,06,005493,081,11,01,040101,6.0,1.0,20200054930811101,1.0,,,1.0,2.0,,2.0,76.0,,2.0
34169,2020,04,016573,538,11,08,090705,5.0,7.0,20200165735381108,5.0,,,1.0,1.0,,1.0,14.0,,6.0
34170,2020,02,005347,011,11,05,030101,6.0,3.0,20200053470111105,5.0,0.0,1.0,2.0,,2.0,2.0,5.0,,
34172,2020,07,005338,085,11,01,021708,5.0,8.0,20200053380851101,1.0,,,1.0,2.0,,1.0,48.0,,1.0
34173,2020,06,020345,007,11,02,250305,7.0,8.0,20200203450071102,2.0,,,1.0,2.0,,2.0,39.0,,1.0
34178,2020,02,009495,008,11,01,240101,1.0,3.0,20200094950081101,1.0,1.0,1.0,1.0,2.0,,2.0,64.0,,6.0
34183,2020,08,005171,125,11,01,021803,2.0,2.0,20200051711251101,1.0,,,1.0,2.0,,1.0,66.0,,2.0
34184,2020,05,006453,197,11,01,090117,5.0,8.0,20170064531971101,1.0,,,1.0,2.0,,1.0,36.0,,2.0
34189,2020,11,015893,017,11,01,050103,5.0,6.0,20200158930171101,1.0,1.0,1.0,1.0,2.0,,1.0,26.0,,1.0
34190,2020,06,008039,040,11,03,150811,2.0,5.0,20200080390401103,3.0,,,1.0,2.0,,1.0,22.0,,6.0
34191,2020,06,006783,052,11,01,110501,2.0,3.0,20170067830521101,1.0,,,1.0,2.0,,1.0,50.0,,5.0
34194,2020,10,016966,035,11,01,110207,2.0,2.0,20200169660351101,1.0,1.0,1.0,1.0,2.0,,1.0,49.0,,1.0
34197,2020,11,018365,043,11,03,150601,2.0,3.0,20200183650431103,3.0,1.0,3.0,1.0,2.0,,2.0,34.0,,6.0
34198,2020,11,015194,011,11,03,021809,2.0,2.0,20200151940111103,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
34199,2020,02,008608,084,11,01,180103,6.0,7.0,20200086080841101,1.0,1.0,1.0,1.0,2.0,,1.0,34.0,,1.0
34201,2020,04,008336,157,11,09,160103,7.0,7.0,20190083361571109,0.0,,,,,,,,,
34202,2020,07,009624,064,11,01,250105,7.0,2.0,20200096240641101,1.0,,,1.0,2.0,,1.0,71.0,,2.0
34203,2020,10,010588,121,11,03,110103,2.0,5.0,20200105881211103,4.0,1.0,2.0,1.0,2.0,,1.0,23.0,,1.0
34204,2020,05,006311,012,11,02,081101,6.0,7.0,20200063110121102,2.0,,,1.0,2.0,,2.0,46.0,,2.0
34205,2020,02,005810,013,11,02,051108,5.0,7.0,20170058100131102,2.0,1.0,2.0,1.0,2.0,,2.0,57.0,,2.0
34209,2020,03,006710,116,11,02,110101,2.0,2.0,20200067101161102,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
34212,2020,03,011368,045,11,02,070101,8.0,1.0,20200113680451102,2.0,,,1.0,2.0,,2.0,67.0,,2.0
34213,2020,08,017200,040,11,01,120130,5.0,5.0,20200172000401101,1.0,,,1.0,2.0,,1.0,64.0,,2.0
34214,2020,02,008545,061,11,02,180301,3.0,3.0,20190085450611102,3.0,0.0,1.0,1.0,2.0,,2.0,51.0,,5.0
34215,2020,08,008957,099,11,02,200410,1.0,6.0,20160089570991102,2.0,,,1.0,2.0,,2.0,75.0,,2.0
34218,2020,09,007264,052,11,05,130908,4.0,7.0,20200072640521105,3.0,,,1.0,2.0,,1.0,11.0,,
34221,2020,02,010111,045,11,03,100602,7.0,6.0,20190101110451103,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
34222,2020,01,008349,068,11,02,160501,7.0,8.0,20200083490681102,2.0,1.0,2.0,1.0,2.0,,2.0,29.0,,1.0
34224,2020,11,010286,001,11,05,160112,7.0,7.0,20190102860011105,0.0,,,,,,,,,
34228,2020,06,005950,049,11,01,060401,4.0,7.0,20200059500491101,1.0,,,1.0,2.0,,1.0,36.0,,1.0
34229,2020,05,005039,022,11,03,010701,7.0,4.0,20190050390221103,3.0,,,1.0,2.0,,1.0,13.0,,6.0
34230,2020,07,010400,034,11,03,010101,4.0,4.0,20190104000341103,0.0,,,,,,,,,
34231,2020,01,009740,080,11,02,250303,7.0,7.0,20200097400801102,2.0,1.0,2.0,1.0,2.0,,2.0,34.0,,1.0
34233,2020,06,005655,094,11,05,040608,6.0,7.0,20200056550941105,3.0,,,2.0,,2.0,2.0,26.0,,1.0
34234,2020,02,005112,035,11,02,010703,7.0,7.0,20200051120351102,2.0,1.0,2.0,1.0,2.0,,2.0,34.0,,1.0
34235,2020,10,018886,103,11,03,180104,3.0,3.0,20200188861031103,3.0,2.0,1.0,1.0,2.0,,2.0,19.0,,5.0
34236,2020,10,005579,024,11,04,040107,6.0,1.0,20200055790241104,3.0,2.0,1.0,2.0,,2.0,2.0,35.0,,1.0
34238,2020,04,009689,029,11,09,250107,7.0,2.0,20190096890291109,0.0,,,,,,,,,
34240,2020,10,008122,130,11,02,150204,2.0,7.0,20160081221301102,2.0,1.0,2.0,1.0,2.0,,2.0,88.0,,2.0
34243,2020,07,015118,029,11,03,010701,7.0,8.0,20200151180291103,3.0,,,1.0,2.0,,1.0,7.0,,
34246,2020,03,006529,024,11,03,100111,5.0,2.0,20200065290241103,6.0,2.0,1.0,2.0,,2.0,1.0,39.0,,1.0
34248,2020,02,005699,053,11,01,050101,5.0,2.0,20180056990531101,1.0,1.0,1.0,1.0,2.0,,1.0,40.0,,2.0
34250,2020,10,018763,015,11,03,160509,7.0,8.0,20200187630151103,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
34252,2020,03,005785,070,11,08,050114,5.0,8.0,20200057850701108,3.0,2.0,1.0,1.0,2.0,,2.0,23.0,,6.0
34253,2020,10,019341,021,11,01,200705,1.0,5.0,20200193410211101,1.0,1.0,1.0,1.0,2.0,,1.0,67.0,,2.0
34255,2020,02,008327,134,11,02,160101,7.0,7.0,20200083271341102,2.0,1.0,2.0,1.0,2.0,,2.0,68.0,,2.0
34256,2020,06,017755,017,11,03,140306,1.0,7.0,20200177550171103,3.0,,,1.0,2.0,,1.0,31.0,,6.0
34258,2020,10,007387,074,11,01,140205,1.0,5.0,20200073870741101,1.0,1.0,1.0,1.0,2.0,,1.0,58.0,,2.0
34260,2020,06,017390,081,11,01,130101,1.0,1.0,20200173900811101,1.0,,,1.0,2.0,,2.0,51.0,,5.0
34261,2020,04,017219,002,11,05,120301,7.0,4.0,20200172190021105,3.0,,,1.0,2.0,,1.0,5.0,,
34262,2020,04,017678,045,11,02,140301,1.0,3.0,20200176780451102,2.0,,,1.0,2.0,,2.0,44.0,,2.0
34265,2020,09,017848,095,11,03,150135,8.0,1.0,20200178480951103,4.0,1.0,2.0,1.0,2.0,,2.0,44.0,,1.0
34266,2020,08,008866,094,11,01,200109,1.0,4.0,20200088660941101,1.0,,,1.0,2.0,,2.0,53.0,,5.0
34268,2020,03,008576,043,11,05,180301,3.0,3.0,20200085760431105,3.0,1.0,3.0,1.0,2.0,,1.0,2.0,,
34271,2020,03,008188,031,11,07,160108,7.0,2.0,20190081880311107,3.0,1.0,3.0,1.0,2.0,,2.0,2.0,,
34272,2020,07,008160,006,11,02,151023,5.0,6.0,20200081600061102,3.0,,,1.0,2.0,,1.0,37.0,,6.0
34274,2020,12,020142,095,11,01,240302,1.0,5.0,20200201420951101,1.0,1.0,1.0,1.0,2.0,,2.0,36.0,,5.0
34275,2020,09,016866,041,11,01,110102,2.0,2.0,20200168660411101,1.0,,,1.0,2.0,,1.0,37.0,,1.0
34276,2020,05,010179,007,11,03,130208,1.0,4.0,20190101790071103,0.0,,,,,,,,,
34277,2020,07,006198,044,11,03,080105,6.0,2.0,20180061980441103,3.0,,,1.0,2.0,,2.0,26.0,,6.0
34279,2020,03,009569,102,11,03,240302,1.0,5.0,20200095691021103,3.0,1.0,3.0,1.0,2.0,,1.0,29.0,,6.0
34285,2020,08,005027,044,11,04,010201,7.0,4.0,20190050270441105,3.0,,,1.0,2.0,,2.0,10.0,,
34288,2020,04,005801,018,11,01,050206,5.0,7.0,20200058010181101,1.0,,,1.0,2.0,,2.0,31.0,,5.0
34290,2020,05,008804,017,11,02,200104,1.0,2.0,20200088040171102,3.0,,,1.0,2.0,,2.0,12.0,,6.0
34291,2020,12,019570,048,11,03,210301,6.0,8.0,20200195700481103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
34293,2020,08,008350,125,11,11,160503,7.0,7.0,20170083501251112,5.0,,,1.0,2.0,,2.0,4.0,,
34294,2020,12,006268,052,11,03,080906,7.0,6.0,20200062680521103,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
34295,2020,06,017104,006,11,02,120101,5.0,2.0,20200171040061102,2.0,,,1.0,2.0,,2.0,40.0,,1.0
34296,2020,04,015528,010,11,03,040103,6.0,1.0,20200155280101103,3.0,,,1.0,2.0,,2.0,12.0,,6.0
34299,2020,01,005138,028,11,04,010513,4.0,7.0,20190051380281104,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
34300,2020,11,009304,134,11,01,220710,7.0,8.0,20200093041341101,1.0,1.0,1.0,1.0,2.0,,1.0,36.0,,2.0
34301,2020,01,009296,090,11,01,221002,7.0,7.0,20200092960901101,1.0,0.0,1.0,1.0,2.0,,1.0,58.0,,5.0
34302,2020,03,005572,041,11,01,040122,6.0,1.0,20170055720411101,1.0,1.0,1.0,1.0,1.0,,1.0,74.0,,2.0
34303,2020,04,017252,143,11,04,120210,5.0,7.0,20200172521431104,3.0,,,1.0,2.0,,1.0,9.0,,
34304,2020,02,010667,108,11,03,150205,2.0,3.0,20180106671081103,3.0,0.0,1.0,1.0,2.0,,1.0,54.0,,4.0
34309,2020,07,005243,007,11,02,020105,5.0,3.0,20160052430071102,2.0,,,1.0,2.0,,2.0,52.0,,2.0
34310,2020,10,016165,052,11,02,070101,8.0,1.0,20200161650521102,3.0,1.0,3.0,1.0,2.0,,2.0,23.0,,6.0
34312,2020,03,005814,161,11,03,051105,5.0,7.0,20190058141611103,5.0,,,1.0,2.0,,1.0,16.0,,6.0
34313,2020,06,019151,028,11,04,190204,5.0,6.0,20200191510281104,3.0,,,1.0,2.0,,1.0,7.0,,
34317,2020,05,006628,016,11,03,100103,5.0,7.0,20160066280161103,3.0,,,1.0,2.0,,1.0,13.0,,6.0
34318,2020,12,016650,006,11,02,090711,5.0,7.0,20200166500061102,2.0,1.0,2.0,1.0,2.0,,2.0,46.0,,2.0
34320,2020,11,005390,048,11,04,030608,6.0,6.0,20190053900481104,5.0,1.0,3.0,1.0,1.0,,1.0,21.0,,6.0
34322,2020,09,018447,028,11,04,150601,2.0,3.0,20200184470281104,5.0,,,1.0,2.0,,1.0,26.0,,6.0
34323,2020,06,007445,098,11,09,140306,1.0,7.0,20170074450981109,0.0,,,,,,,,,
34325,2020,07,010204,107,11,04,140305,1.0,7.0,20200102041071104,3.0,,,1.0,2.0,,2.0,1.0,,
34328,2020,09,015668,088,11,01,040520,3.0,4.0,20200156680881101,1.0,,,1.0,2.0,,1.0,73.0,,2.0
34329,2020,11,007091,062,11,03,130105,1.0,1.0,20160070910621103,3.0,1.0,3.0,1.0,2.0,,2.0,11.0,,
34330,2020,11,009663,114,11,02,250101,7.0,2.0,20190096631141102,2.0,1.0,2.0,1.0,2.0,,1.0,30.0,,1.0
34332,2020,03,006671,084,11,01,110102,2.0,2.0,20200066710841101,1.0,,,1.0,2.0,,1.0,65.0,,5.0
34333,2020,01,008671,081,11,05,190105,5.0,5.0,20200086710811105,3.0,1.0,3.0,1.0,2.0,,2.0,8.0,,
34335,2020,06,011376,242,11,04,010110,4.0,7.0,20200113762421104,3.0,,,1.0,2.0,,1.0,8.0,,
34337,2020,07,007385,070,11,03,140308,1.0,5.0,20190073850701103,0.0,,,,,,,,,
34339,2020,08,009021,078,11,01,211101,6.0,2.0,20200090210781101,1.0,,,1.0,2.0,,1.0,64.0,,2.0
34342,2020,01,008332,069,11,05,160102,7.0,6.0,20180083320691105,0.0,,,,,,,,,
34343,2020,01,009857,057,11,03,230110,3.0,2.0,20200098570571103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
34346,2020,02,006364,102,11,08,090101,5.0,4.0,20200063641021108,3.0,0.0,1.0,1.0,2.0,,1.0,40.0,,5.0
34349,2020,04,009998,013,11,08,250301,7.0,8.0,20200099980131108,5.0,,,1.0,2.0,,1.0,9.0,,
34352,2020,01,010347,049,11,01,210605,6.0,6.0,20200103470491101,1.0,1.0,1.0,1.0,2.0,,1.0,42.0,,2.0
34354,2020,09,007354,048,11,07,140106,1.0,2.0,20180073540481107,5.0,2.0,3.0,1.0,2.0,,2.0,10.0,,
34355,2020,02,008774,112,11,03,200115,1.0,2.0,20200087741121103,3.0,1.0,3.0,1.0,2.0,,2.0,36.0,,6.0
34358,2020,10,006373,110,11,06,090118,5.0,4.0,20170063731101104,0.0,,,,,,,,,
34359,2020,06,015443,015,11,01,030201,6.0,3.0,20200154430151101,1.0,,,1.0,2.0,,1.0,52.0,,2.0
34360,2020,05,005035,089,11,05,010206,7.0,5.0,20190050350891105,0.0,,,,,,,,,
34361,2020,06,016571,071,11,03,090308,5.0,6.0,20200165710711103,3.0,,,1.0,2.0,,1.0,15.0,,6.0
34367,2020,01,010142,060,11,05,120503,5.0,7.0,20200101420601105,3.0,1.0,3.0,1.0,2.0,,1.0,0.0,9.0,
34368,2020,11,016064,358,11,02,061111,4.0,7.0,20200160643581102,2.0,1.0,2.0,1.0,2.0,,2.0,72.0,,2.0
34369,2020,06,010319,022,11,07,200401,1.0,3.0,20180103190221106,5.0,,,1.0,2.0,,1.0,2.0,,
34370,2020,11,006709,101,11,03,110101,2.0,2.0,20200067091011103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
34371,2020,10,017591,148,11,01,140105,1.0,1.0,20200175911481101,1.0,1.0,1.0,1.0,2.0,,1.0,58.0,,1.0
34374,2020,05,005564,200,11,01,040129,6.0,1.0,20160055642001101,1.0,,,1.0,2.0,,1.0,67.0,,2.0
34375,2020,03,005175,016,11,02,021801,2.0,2.0,20200051750161102,2.0,,,1.0,2.0,,2.0,49.0,,1.0
34379,2020,08,007362,135,11,01,140106,1.0,2.0,20200073621351101,1.0,,,1.0,2.0,,1.0,62.0,,1.0
34386,2020,06,005883,114,11,03,060801,7.0,3.0,20200058831141103,3.0,,,1.0,2.0,,2.0,14.0,,6.0
34388,2020,05,009622,163,11,02,250105,7.0,2.0,20160096221631102,2.0,,,1.0,2.0,,2.0,34.0,,1.0
34389,2020,11,007457,106,11,04,140308,1.0,8.0,20200074571061104,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
34390,2020,05,018949,006,11,02,180301,3.0,3.0,20200189490061102,7.0,,,2.0,,2.0,1.0,40.0,,1.0
34393,2020,03,006958,057,11,01,120301,7.0,4.0,20200069580571101,1.0,,,1.0,2.0,,1.0,48.0,,2.0
34397,2020,06,006837,119,11,01,110305,2.0,4.0,20190068371191101,1.0,,,1.0,2.0,,2.0,57.0,,3.0
34399,2020,05,009136,037,11,01,220101,7.0,4.0,20180091360371102,1.0,,,1.0,2.0,,2.0,41.0,,5.0
34400,2020,04,018952,107,11,01,180301,3.0,3.0,20200189521071101,1.0,,,1.0,2.0,,1.0,34.0,,5.0
34403,2020,12,009257,122,11,01,220601,7.0,4.0,20180092571221101,1.0,1.0,1.0,1.0,2.0,,1.0,75.0,,2.0
34405,2020,11,007043,072,11,01,120909,5.0,6.0,20170070430721101,1.0,1.0,1.0,1.0,2.0,,1.0,50.0,,2.0
34406,2020,08,008678,005,11,04,190107,5.0,5.0,20190086780051104,3.0,,,1.0,2.0,,2.0,9.0,,
34407,2020,06,008879,015,11,02,200105,1.0,3.0,20200088790151102,5.0,,,1.0,2.0,,1.0,19.0,,6.0
34411,2020,02,008270,101,11,02,160401,7.0,5.0,20200082701011102,6.0,1.0,6.0,1.0,2.0,,2.0,56.0,,5.0
34412,2020,02,006028,020,11,06,070106,8.0,1.0,20180060280201107,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
34413,2020,09,009524,016,11,01,240201,1.0,5.0,20200095240161101,1.0,0.0,1.0,1.0,2.0,,2.0,50.0,,5.0
34415,2020,08,017924,084,11,03,150115,8.0,1.0,20200179240841103,3.0,,,1.0,2.0,,2.0,15.0,,6.0
34416,2020,08,015613,085,11,02,040104,6.0,1.0,20200156130851102,2.0,,,1.0,2.0,,2.0,54.0,,2.0
34418,2020,06,008474,051,11,01,180101,3.0,3.0,20190084740511101,1.0,,,1.0,2.0,,1.0,66.0,,2.0
34421,2020,02,009770,033,11,03,250401,7.0,7.0,20200097700331103,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,6.0
34422,2020,04,007448,008,11,03,140305,1.0,7.0,20200074480081103,3.0,,,1.0,2.0,,1.0,17.0,,6.0
34426,2020,12,006110,132,11,05,070101,8.0,1.0,20200061101321105,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
34427,2020,07,006691,096,11,03,110106,2.0,2.0,20200066910961103,3.0,,,1.0,2.0,,2.0,15.0,,6.0
34429,2020,12,008656,035,11,04,190203,5.0,5.0,20200086560351104,5.0,1.0,3.0,1.0,2.0,,2.0,12.0,,6.0
34430,2020,02,007187,137,11,03,130205,1.0,4.0,20190071871371103,0.0,,,,,,,,,
34441,2020,10,016566,195,11,01,090117,5.0,7.0,20200165661951101,1.0,0.0,1.0,1.0,2.0,,2.0,59.0,,3.0
34443,2020,03,005889,024,11,03,060614,4.0,5.0,20200058890241103,3.0,,,1.0,2.0,,1.0,9.0,,
34445,2020,10,005251,048,11,03,020105,5.0,3.0,20190052510481103,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
34447,2020,05,018587,007,11,02,160113,7.0,2.0,20200185870071102,2.0,,,1.0,2.0,,2.0,33.0,,1.0
34448,2020,10,008809,068,11,04,200701,1.0,3.0,20190088090681104,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
34449,2020,05,020048,064,11,03,240101,1.0,3.0,20200200480641103,3.0,,,1.0,2.0,,1.0,29.0,,6.0
34450,2020,03,009471,116,11,05,240101,1.0,3.0,20200094711161105,3.0,1.0,3.0,1.0,2.0,,2.0,5.0,,
34451,2020,06,019431,139,11,04,200301,4.0,7.0,20200194311391104,3.0,,,1.0,2.0,,1.0,8.0,,
34456,2020,05,016169,063,11,03,070101,8.0,1.0,20200161690631103,3.0,,,1.0,2.0,,1.0,19.0,,6.0
34457,2020,05,006288,080,11,02,080401,6.0,7.0,20180062880801102,2.0,,,1.0,2.0,,2.0,63.0,,2.0
34458,2020,08,015415,011,11,03,030506,6.0,5.0,20200154150111103,3.0,,,1.0,2.0,,2.0,33.0,,6.0
34460,2020,01,006567,022,11,04,100207,5.0,5.0,20170065670221206,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
34464,2020,12,018819,146,11,02,170101,7.0,3.0,20200188191461102,2.0,1.0,2.0,1.0,2.0,,2.0,37.0,,1.0
34466,2020,12,007586,114,11,02,150128,8.0,1.0,20190075861141102,2.0,1.0,2.0,1.0,2.0,,2.0,59.0,,2.0
34469,2020,03,010289,024,11,01,160401,7.0,7.0,20180102890241101,1.0,1.0,1.0,1.0,2.0,,1.0,41.0,,1.0
34472,2020,03,007623,161,11,04,150132,8.0,1.0,20200076231611104,3.0,1.0,3.0,1.0,2.0,,1.0,26.0,,6.0
34473,2020,03,007170,074,11,05,130403,1.0,5.0,20200071700741105,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
34474,2020,07,017785,277,11,02,140203,4.0,7.0,20200177852771102,2.0,,,1.0,2.0,,2.0,42.0,,2.0
34478,2020,07,019516,047,11,05,211105,6.0,2.0,20200195160471105,4.0,,,1.0,2.0,,1.0,20.0,,1.0
34480,2020,09,008984,018,11,01,210101,6.0,2.0,20170089840181101,1.0,,,1.0,2.0,,1.0,40.0,,2.0
34481,2020,03,007511,148,11,03,150135,8.0,1.0,20180075111481103,3.0,,,1.0,2.0,,2.0,24.0,,6.0
