"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2020","11","016108","022","11","04","061113",4,7,"20200161080221104",3,1,3,1,2,NA,1,3,NA,NA
"2020","11","016108","024","11","01","061113",4,7,"20200161080241101",1,0,1,1,2,NA,1,43,NA,6
"2020","11","016108","101","11","02","061113",4,7,"20200161081011102",2,1,2,1,2,NA,2,50,NA,2
"2020","11","016108","102","11","03","061113",4,7,"20200161081021103",3,1,3,1,2,NA,1,49,NA,6
"2020","11","016108","102","11","04","061113",4,7,"20200161081021104",3,1,3,1,2,NA,1,30,NA,6
"2020","11","016108","103","11","03","061113",4,7,"20200161081031103",3,2,1,1,2,NA,1,36,NA,2
"2020","11","016108","103","11","04","061113",4,7,"20200161081031104",4,2,2,1,2,NA,2,26,NA,2
"2020","11","016108","104","11","03","061113",4,7,"20200161081041103",3,1,3,1,2,NA,1,18,NA,6
"2020","08","016109","050","11","01","060108",4,7,"20200161090501101",1,NA,NA,1,2,NA,1,36,NA,1
"2020","08","016109","050","11","03","060108",4,7,"20200161090501103",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","08","016109","052","11","01","060108",4,7,"20200161090521101",1,NA,NA,1,2,NA,2,49,NA,3
"2020","08","016109","052","11","02","060108",4,7,"20200161090521102",3,NA,NA,1,2,NA,1,29,NA,6
"2020","08","016109","053","11","01","060108",4,7,"20200161090531101",1,NA,NA,1,2,NA,1,57,NA,1
"2020","08","016109","053","11","03","060108",4,7,"20200161090531103",3,NA,NA,1,2,NA,2,14,NA,6
"2020","08","016109","054","11","02","060108",4,7,"20200161090541102",2,NA,NA,1,2,NA,1,50,NA,1
"2020","08","016109","238","11","01","060108",4,7,"20200161092381101",1,NA,NA,1,2,NA,1,35,NA,5
"2020","08","016109","238","11","02","060108",4,7,"20200161092381102",6,NA,NA,1,2,NA,2,77,NA,5
"2020","08","016109","239","11","03","060108",4,7,"20200161092391103",3,NA,NA,1,2,NA,2,17,NA,6
"2020","08","016109","239","11","04","060108",4,7,"20200161092391104",3,NA,NA,1,2,NA,2,12,NA,6
"2020","08","016109","240","11","01","060108",4,7,"20200161092401101",1,NA,NA,1,2,NA,1,29,NA,1
"2020","08","016109","241","11","04","060108",4,7,"20200161092411104",3,NA,NA,1,2,NA,2,1,NA,NA
"2020","11","016134","125","11","02","060303",7,7,"20200161341251102",2,1,2,1,2,NA,2,36,NA,1
"2020","11","016134","125","11","07","060303",7,7,"20200161341251107",3,1,3,1,2,NA,2,7,NA,NA
"2020","11","016134","127","11","02","060303",7,7,"20200161341271102",2,1,2,1,2,NA,2,54,NA,1
"2020","11","016134","128","11","01","060303",7,7,"20200161341281101",1,1,1,1,2,NA,1,27,NA,1
"2020","11","016134","128","11","02","060303",7,7,"20200161341281102",2,1,2,1,2,NA,2,25,NA,1
"2020","11","016134","281","11","03","060303",7,7,"20200161342811103",3,1,3,1,2,NA,2,10,NA,NA
"2020","11","016134","282","11","01","060303",7,7,"20200161342821101",1,0,1,1,2,NA,2,71,NA,3
"2020","11","016134","284","11","01","060303",7,7,"20200161342841101",1,1,1,1,2,NA,1,38,NA,1
"2020","11","016134","284","11","02","060303",7,7,"20200161342841102",2,1,2,1,2,NA,2,28,NA,1
"2020","09","016136","194","11","02","060805",7,7,"20200161361941102",2,NA,NA,1,2,NA,2,37,NA,1
"2020","09","016136","195","11","02","060805",7,7,"20200161361951102",2,NA,NA,1,2,NA,2,27,NA,1
"2020","09","016136","489","11","02","060805",7,7,"20200161364891102",2,NA,NA,1,2,NA,2,29,NA,1
"2020","09","016136","514","11","02","060805",7,7,"20200161365141102",2,NA,NA,1,2,NA,2,25,NA,2
"2020","09","016136","514","11","05","060805",7,7,"20200161365141105",3,NA,NA,1,2,NA,2,1,NA,NA
"2020","09","016136","518","11","02","060805",7,7,"20200161365181102",3,NA,NA,1,2,NA,2,12,NA,6
"2020","09","016136","518","11","03","060805",7,7,"20200161365181103",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","09","016136","519","11","01","060805",7,7,"20200161365191101",1,NA,NA,1,2,NA,1,37,NA,1
"2020","04","016137","066","11","02","060904",7,7,"20200161370661102",2,NA,NA,1,2,NA,2,39,NA,1
"2020","04","016137","066","11","04","060904",7,7,"20200161370661104",3,NA,NA,1,2,NA,1,17,NA,1
"2020","04","016137","066","11","05","060904",7,7,"20200161370661105",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","04","016137","067","11","01","060904",7,7,"20200161370671101",1,NA,NA,1,2,NA,1,30,NA,1
"2020","04","016137","067","11","03","060904",7,7,"20200161370671103",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","04","016137","070","11","03","060904",7,7,"20200161370701103",3,NA,NA,1,2,NA,1,21,NA,6
"2020","04","016137","146","11","01","060904",7,7,"20200161371461101",1,NA,NA,1,2,NA,1,40,NA,5
"2020","04","016137","164","11","03","060904",7,7,"20200161371641103",3,NA,NA,1,2,NA,1,14,NA,6
"2020","04","016137","167","11","02","060904",7,7,"20200161371671102",2,NA,NA,1,2,NA,2,51,NA,1
"2020","04","016137","167","11","03","060904",7,7,"20200161371671103",3,NA,NA,1,2,NA,2,13,NA,6
"2020","07","016138","174","11","04","060802",7,7,"20200161381741104",3,NA,NA,1,2,NA,1,4,NA,NA
"2020","05","016139","057","11","01","060607",7,8,"20200161390571101",1,NA,NA,1,2,NA,1,70,NA,1
"2020","05","016139","058","11","01","060607",7,8,"20200161390581101",1,NA,NA,1,2,NA,1,36,NA,1
"2020","05","016139","058","11","02","060607",7,8,"20200161390581102",2,NA,NA,1,2,NA,2,32,NA,1
"2020","05","016139","058","11","03","060607",7,8,"20200161390581103",3,NA,NA,1,2,NA,1,15,NA,6
"2020","05","016139","058","11","05","060607",7,8,"20200161390581105",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","05","016139","058","11","06","060607",7,8,"20200161390581106",3,NA,NA,1,2,NA,2,6,NA,NA
"2020","05","016139","060","11","02","060607",7,8,"20200161390601102",2,NA,NA,1,2,NA,2,47,NA,1
"2020","05","016139","062","11","01","060607",7,8,"20200161390621101",1,NA,NA,1,2,NA,1,54,NA,1
"2020","05","016139","062","11","02","060607",7,8,"20200161390621102",2,NA,NA,1,2,NA,2,47,NA,1
"2020","05","016139","062","11","03","060607",7,8,"20200161390621103",5,NA,NA,1,2,NA,1,9,NA,NA
"2020","05","016139","062","11","04","060607",7,8,"20200161390621104",5,NA,NA,1,2,NA,2,5,NA,NA
"2020","05","016139","133","11","02","060607",7,8,"20200161391331102",2,NA,NA,1,2,NA,2,29,NA,1
"2020","05","016139","145","11","01","060607",7,8,"20200161391451101",1,NA,NA,1,2,NA,1,35,NA,1
"2020","06","016151","026","11","03","060903",7,7,"20200161510261103",3,NA,NA,1,2,NA,2,21,NA,6
"2020","06","016151","030","11","03","060903",7,7,"20200161510301103",5,NA,NA,1,2,NA,1,5,NA,NA
"2020","06","016151","031","11","01","060903",7,7,"20200161510311101",1,NA,NA,1,2,NA,1,36,NA,1
"2020","06","016151","031","11","02","060903",7,7,"20200161510311102",2,NA,NA,1,2,NA,2,32,NA,1
"2020","06","016151","031","11","04","060903",7,7,"20200161510311104",3,NA,NA,1,2,NA,1,5,NA,NA
"2020","06","016151","160","11","01","060903",7,7,"20200161511601101",1,NA,NA,1,2,NA,1,46,NA,1
"2020","06","016151","162","11","02","060903",7,7,"20200161511621102",3,NA,NA,1,2,NA,1,4,NA,NA
"2020","06","016151","163","11","02","060903",7,7,"20200161511631102",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","06","016151","165","11","01","060903",7,7,"20200161511651101",1,NA,NA,1,2,NA,1,57,NA,1
"2020","06","016151","165","11","03","060903",7,7,"20200161511651103",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","12","016152","041","11","04","060604",7,7,"20200161520411104",3,1,3,1,2,NA,2,14,NA,6
"2020","12","016152","043","11","01","060604",7,7,"20200161520431101",1,1,1,1,2,NA,1,55,NA,2
"2020","12","016152","043","11","04","060604",7,7,"20200161520431104",3,1,3,1,2,NA,1,13,NA,6
"2020","12","016152","205","11","04","060604",7,7,"20200161522051104",3,1,3,1,2,NA,1,10,NA,NA
"2020","12","016152","207","11","01","060604",7,7,"20200161522071101",1,0,1,1,2,NA,2,87,NA,3
"2020","07","016153","082","11","01","060906",7,7,"20200161530821101",1,NA,NA,1,2,NA,2,50,NA,2
"2020","07","016153","082","11","02","060906",7,7,"20200161530821102",2,NA,NA,1,2,NA,1,63,NA,2
"2020","07","016153","283","11","01","060906",7,7,"20200161532831101",1,NA,NA,1,2,NA,2,26,NA,5
"2020","07","016153","283","11","03","060906",7,7,"20200161532831103",3,NA,NA,1,2,NA,1,5,NA,NA
"2020","07","016153","287","11","01","060906",7,7,"20200161532871101",1,NA,NA,1,2,NA,2,35,NA,3
"2020","07","016153","287","11","05","060906",7,7,"20200161532871105",3,NA,NA,1,2,NA,2,9,NA,NA
"2020","07","016153","287","11","06","060906",7,7,"20200161532871106",3,NA,NA,1,2,NA,1,8,NA,NA
"2020","07","016153","287","11","07","060906",7,7,"20200161532871107",3,NA,NA,1,2,NA,2,6,NA,NA
"2020","07","016153","305","11","03","060906",7,7,"20200161533051103",3,NA,NA,1,2,NA,2,17,NA,6
"2020","07","016153","307","11","03","060906",7,7,"20200161533071103",3,NA,NA,1,2,NA,2,16,NA,6
"2020","07","016153","307","11","05","060906",7,7,"20200161533071105",3,NA,NA,1,2,NA,1,12,NA,6
"2020","07","016153","307","11","06","060906",7,7,"20200161533071106",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","07","016153","308","11","04","060906",7,7,"20200161533081104",3,NA,NA,1,2,NA,1,14,NA,6
"2020","08","016155","007","11","01","060802",7,8,"20200161550071101",1,NA,NA,1,2,NA,1,38,NA,1
"2020","08","016155","010","11","04","060802",7,8,"20200161550101104",3,NA,NA,1,2,NA,2,14,NA,6
"2020","08","016155","011","11","02","060802",7,8,"20200161550111102",2,NA,NA,1,2,NA,2,35,NA,1
"2020","08","016155","011","11","03","060802",7,8,"20200161550111103",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","08","016155","029","11","03","060802",7,8,"20200161550291103",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","08","016155","047","11","02","060802",7,8,"20200161550471102",2,NA,NA,1,2,NA,2,33,NA,2
"2020","08","016155","047","11","03","060802",7,8,"20200161550471103",3,NA,NA,1,2,NA,2,18,NA,6
"2020","08","016155","047","11","05","060802",7,8,"20200161550471105",3,NA,NA,1,2,NA,2,14,NA,6
"2020","08","016155","047","11","06","060802",7,8,"20200161550471106",3,NA,NA,1,2,NA,1,12,NA,6
"2020","08","016155","050","11","01","060802",7,8,"20200161550501101",1,NA,NA,1,2,NA,2,34,NA,6
"2020","10","016165","013","11","01","070101",8,1,"20200161650131101",1,1,1,1,2,NA,2,62,NA,6
"2020","10","016165","013","11","02","070101",8,1,"20200161650131102",3,1,3,1,2,NA,2,24,NA,6
"2020","10","016165","052","11","02","070101",8,1,"20200161650521102",3,1,3,1,2,NA,2,23,NA,6
"2020","10","016165","052","11","04","070101",8,1,"20200161650521104",5,2,3,1,2,NA,2,5,NA,NA
"2020","10","016165","090","12","01","070101",8,1,"20200161650901201",1,1,1,1,2,NA,1,65,NA,2
"2020","10","016165","090","12","02","070101",8,1,"20200161650901202",2,1,2,1,2,NA,2,69,NA,2
"2020","10","016165","090","22","02","070101",8,1,"20200161650902202",2,1,2,1,2,NA,2,28,NA,2
"2020","10","016165","090","22","03","070101",8,1,"20200161650902203",3,1,3,1,2,NA,2,5,NA,NA
"2020","10","016165","129","11","03","070101",8,1,"20200161651291103",3,2,1,1,2,NA,2,27,NA,5
"2020","10","016165","129","11","04","070101",8,1,"20200161651291104",5,2,3,1,2,NA,1,5,NA,NA
"2020","10","016165","129","11","05","070101",8,1,"20200161651291105",5,2,3,1,2,NA,1,4,NA,NA
"2020","10","016165","186","11","04","070101",8,1,"20200161651861104",3,1,3,1,2,NA,1,21,NA,6
"2020","10","016165","186","11","05","070101",8,1,"20200161651861105",3,1,3,1,2,NA,2,10,NA,NA
"2020","10","016165","186","11","06","070101",8,1,"20200161651861106",3,1,3,1,2,NA,2,7,NA,NA
"2020","10","016165","186","11","07","070101",8,1,"20200161651861107",3,2,1,1,2,NA,1,26,NA,2
"2020","10","016165","186","11","09","070101",8,1,"20200161651861109",4,2,2,1,2,NA,2,27,NA,2
"2020","06","016166","006","11","01","070104",8,1,"20200161660061101",1,NA,NA,1,2,NA,1,61,NA,2
"2020","06","016166","006","11","04","070104",8,1,"20200161660061104",3,NA,NA,1,2,NA,2,20,NA,6
"2020","06","016166","024","11","01","070104",8,1,"20200161660241101",1,NA,NA,1,2,NA,2,26,NA,1
"2020","06","016166","024","11","02","070104",8,1,"20200161660241102",2,NA,NA,1,2,NA,1,31,NA,1
"2020","06","016166","024","11","03","070104",8,1,"20200161660241103",3,NA,NA,1,2,NA,1,5,NA,NA
"2020","06","016166","024","11","04","070104",8,1,"20200161660241104",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","06","016166","037","11","01","070104",8,1,"20200161660371101",1,NA,NA,1,2,NA,2,71,NA,2
"2020","06","016166","037","11","03","070104",8,1,"20200161660371103",3,NA,NA,1,2,NA,2,37,NA,6
"2020","06","016166","049","11","02","070104",8,1,"20200161660491102",2,NA,NA,1,2,NA,2,46,NA,1
"2020","06","016166","064","11","01","070104",8,1,"20200161660641101",1,NA,NA,1,2,NA,1,47,NA,2
"2020","06","016166","064","11","03","070104",8,1,"20200161660641103",3,NA,NA,1,2,NA,1,13,NA,6
"2020","06","016166","077","11","01","070104",8,1,"20200161660771101",1,NA,NA,1,2,NA,1,65,NA,5
"2020","06","016166","077","11","02","070104",8,1,"20200161660771102",3,NA,NA,1,2,NA,1,16,NA,6
"2020","06","016166","090","11","01","070104",8,1,"20200161660901101",1,NA,NA,1,2,NA,2,60,NA,5
"2020","09","016168","051","11","05","070101",8,1,"20200161680511105",6,0,1,1,2,NA,2,90,NA,3
"2020","09","016168","086","11","03","070101",8,1,"20200161680861103",5,0,1,1,2,NA,2,7,NA,NA
"2020","09","016168","104","11","01","070101",8,1,"20200161681041101",1,1,1,1,2,NA,1,59,NA,2
"2020","09","016168","140","11","02","070101",8,1,"20200161681401102",2,1,2,1,2,NA,2,50,NA,1
"2020","09","016168","158","11","01","070101",8,1,"20200161681581101",1,1,1,1,2,NA,1,70,NA,2
"2020","09","016168","158","11","02","070101",8,1,"20200161681581102",2,1,2,1,2,NA,2,69,NA,2
"2020","09","016168","194","11","02","070101",8,1,"20200161681941102",2,1,2,1,2,NA,2,61,NA,2
"2020","05","016169","051","11","02","070101",8,1,"20200161690511102",3,NA,NA,1,2,NA,2,48,NA,5
"2020","05","016169","063","11","03","070101",8,1,"20200161690631103",3,NA,NA,1,2,NA,1,19,NA,6
"2020","05","016169","063","11","04","070101",8,1,"20200161690631104",3,NA,NA,2,NA,1,1,34,NA,5
"2020","05","016169","101","11","03","070101",8,1,"20200161691011103",11,NA,NA,2,NA,2,1,43,NA,1
"2020","05","016169","115","11","01","070101",8,1,"20200161691151101",1,NA,NA,1,2,NA,2,39,NA,6
"2020","05","016169","115","11","03","070101",8,1,"20200161691151103",3,NA,NA,1,2,NA,2,12,NA,6
"2020","05","016169","115","11","04","070101",8,1,"20200161691151104",3,NA,NA,1,2,NA,2,9,NA,NA
"2020","05","016169","115","11","06","070101",8,1,"20200161691151106",3,NA,NA,1,2,NA,2,19,NA,6
"2020","05","016169","115","11","07","070101",8,1,"20200161691151107",5,NA,NA,1,2,NA,2,4,NA,NA
"2020","05","016169","129","11","01","070101",8,1,"20200161691291101",1,NA,NA,1,2,NA,1,67,NA,3
"2020","05","016169","160","11","03","070101",8,1,"20200161691601103",3,NA,NA,1,2,NA,2,20,NA,1
"2020","12","016170","011","11","02","070104",8,1,"20200161700111102",3,1,1,1,2,NA,2,53,NA,2
"2020","12","016170","011","11","03","070104",8,1,"20200161700111103",4,1,2,1,2,NA,1,55,NA,2
"2020","12","016170","011","11","04","070104",8,1,"20200161700111104",5,1,3,1,2,NA,2,27,NA,6
"2020","12","016170","011","11","05","070104",8,1,"20200161700111105",5,1,3,1,2,NA,1,21,NA,6
"2020","12","016170","044","11","02","070104",8,1,"20200161700441102",6,0,1,1,2,NA,2,89,NA,3
"2020","12","016170","055","11","03","070104",8,1,"20200161700551103",5,1,3,1,2,NA,2,14,NA,6
"2020","12","016170","088","11","01","070104",8,1,"20200161700881101",1,1,1,1,2,NA,2,63,NA,5
"2020","12","016170","088","11","02","070104",8,1,"20200161700881102",3,1,3,1,2,NA,1,38,NA,6
"2020","12","016170","088","11","04","070104",8,1,"20200161700881104",3,1,3,1,2,NA,1,33,NA,6
"2020","12","016170","088","11","08","070104",8,1,"20200161700881108",11,0,1,1,2,NA,1,71,NA,5
"2020","12","016170","088","11","09","070104",8,1,"20200161700881109",6,0,1,1,2,NA,2,90,NA,3
"2020","12","016170","088","11","11","070104",8,1,"20200161700881111",7,3,3,1,2,NA,2,13,NA,6
"2020","12","016170","099","11","02","070104",8,1,"20200161700991102",2,1,2,1,2,NA,1,51,NA,2
"2020","12","016170","099","11","04","070104",8,1,"20200161700991104",3,1,3,1,2,NA,2,12,NA,6
"2020","08","016172","077","11","03","070101",8,1,"20200161720771103",3,NA,NA,1,2,NA,2,4,NA,NA
"2020","08","016172","118","11","03","070101",8,1,"20200161721181103",3,NA,NA,1,2,NA,2,42,NA,2
"2020","08","016172","118","11","04","070101",8,1,"20200161721181104",4,NA,NA,1,2,NA,1,46,NA,2
"2020","08","016172","190","11","02","070101",8,1,"20200161721901102",3,NA,NA,1,2,NA,2,47,NA,1
"2020","08","016172","190","11","03","070101",8,1,"20200161721901103",4,NA,NA,1,2,NA,1,50,NA,1
"2020","08","016172","190","11","04","070101",8,1,"20200161721901104",5,NA,NA,1,2,NA,2,21,NA,6
"2020","08","016172","190","11","05","070101",8,1,"20200161721901105",5,NA,NA,1,2,NA,2,19,NA,6
"2020","08","016172","206","11","03","070101",8,1,"20200161722061103",3,NA,NA,1,2,NA,2,34,NA,2
"2020","08","016172","206","11","05","070101",8,1,"20200161722061105",5,NA,NA,1,2,NA,2,8,NA,NA
"2020","09","016173","092","11","01","070101",8,1,"20200161730921101",1,1,1,1,2,NA,2,28,NA,5
"2020","09","016173","092","11","03","070101",8,1,"20200161730921103",11,0,1,1,2,NA,1,45,NA,6
"2020","09","016173","110","11","02","070101",8,1,"20200161731101102",2,1,2,1,2,NA,2,70,NA,2
"2020","09","016173","110","11","04","070101",8,1,"20200161731101104",3,0,1,1,2,NA,2,43,NA,5
"2020","09","016173","110","11","06","070101",8,1,"20200161731101106",7,2,2,1,2,NA,1,22,NA,1
"2020","09","016173","110","11","07","070101",8,1,"20200161731101107",7,2,3,1,2,NA,1,0,4,NA
"2020","09","016173","129","12","02","070101",8,1,"20200161731291202",2,1,2,1,2,NA,1,31,NA,1
"2020","09","016173","129","12","03","070101",8,1,"20200161731291203",3,1,3,1,2,NA,2,8,NA,NA
"2020","09","016173","129","12","05","070101",8,1,"20200161731291205",3,1,3,1,2,NA,2,2,NA,NA
"2020","04","016174","003","11","02","070107",8,1,"20200161740031102",2,NA,NA,1,2,NA,2,39,NA,1
"2020","04","016174","003","11","04","070107",8,1,"20200161740031104",3,NA,NA,1,2,NA,1,3,NA,NA
"2020","04","016174","026","11","01","070107",8,1,"20200161740261101",1,NA,NA,1,2,NA,2,43,NA,1
"2020","04","016174","026","11","02","070107",8,1,"20200161740261102",2,NA,NA,1,2,NA,1,47,NA,1
"2020","04","016174","026","11","05","070107",8,1,"20200161740261105",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","04","016174","050","11","03","070107",8,1,"20200161740501103",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","04","016174","076","11","03","070107",8,1,"20200161740761103",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","04","016174","076","11","04","070107",8,1,"20200161740761104",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","04","016174","111","11","01","070107",8,1,"20200161741111101",1,NA,NA,1,2,NA,1,38,NA,1
"2020","04","016174","111","11","04","070107",8,1,"20200161741111104",3,NA,NA,1,2,NA,1,6,NA,NA
"2020","04","016174","111","11","05","070107",8,1,"20200161741111105",10,NA,NA,2,NA,1,2,28,NA,2
"2020","08","016175","010","11","02","070106",8,1,"20200161750101102",2,NA,NA,1,2,NA,2,44,NA,2
"2020","08","016175","010","11","04","070106",8,1,"20200161750101104",3,NA,NA,1,2,NA,2,15,NA,6
"2020","08","016175","026","11","04","070106",8,1,"20200161750261104",3,NA,NA,1,2,NA,2,22,NA,6
"2020","08","016175","026","11","05","070106",8,1,"20200161750261105",3,NA,NA,1,2,NA,2,6,NA,NA
"2020","08","016175","043","11","04","070106",8,1,"20200161750431104",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","08","016175","043","11","05","070106",8,1,"20200161750431105",3,NA,NA,1,2,NA,1,8,NA,NA
"2020","08","016175","123","11","01","070106",8,1,"20200161751231101",1,NA,NA,1,2,NA,2,55,NA,5
"2020","07","016178","019","11","03","070106",8,1,"20200161780191103",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","10","016179","003","11","02","070102",8,1,"20200161790031102",2,1,2,1,2,NA,2,64,NA,2
"2020","10","016179","021","11","01","070102",8,1,"20200161790211101",1,1,1,1,2,NA,2,53,NA,4
"2020","10","016179","021","11","03","070102",8,1,"20200161790211103",3,1,3,1,2,NA,2,20,NA,6
"2020","10","016179","038","11","03","070102",8,1,"20200161790381103",8,0,1,2,NA,1,2,18,NA,6
"2020","10","016179","092","11","05","070102",8,1,"20200161790921105",3,1,3,1,2,NA,2,11,NA,NA
"2020","06","016180","545","11","03","070101",8,1,"20200161805451103",3,NA,NA,1,2,NA,2,5,NA,NA
"2020","06","016180","660","11","01","070101",8,1,"20200161806601101",1,NA,NA,1,2,NA,1,41,NA,2
"2020","06","016180","660","11","03","070101",8,1,"20200161806601103",3,NA,NA,1,2,NA,2,4,NA,NA
"2020","06","016180","660","11","04","070101",8,1,"20200161806601104",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","06","016180","774","11","02","070101",8,1,"20200161807741102",11,NA,NA,1,2,NA,2,79,NA,6
"2020","06","016180","810","11","03","070101",8,1,"20200161808101103",3,NA,NA,1,2,NA,2,29,NA,6
"2020","04","016182","007","11","02","070102",8,1,"20200161820071102",2,NA,NA,1,2,NA,2,39,NA,2
"2020","04","016182","007","11","03","070102",8,1,"20200161820071103",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","04","016182","032","11","02","070102",8,1,"20200161820321102",2,NA,NA,1,2,NA,2,55,NA,2
"2020","04","016182","079","11","01","070102",8,1,"20200161820791101",1,NA,NA,1,2,NA,2,43,NA,2
"2020","04","016182","186","11","03","070102",8,1,"20200161821861103",3,NA,NA,1,2,NA,1,39,NA,6
"2020","08","016183","010","11","02","070101",8,1,"20200161830101102",2,NA,NA,1,2,NA,2,34,NA,2
"2020","08","016183","010","11","04","070101",8,1,"20200161830101104",3,NA,NA,1,2,NA,2,2,NA,NA
