"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2019","05","005045","004","11","01","010701",7,4,"20190050450041101",1,1,1,1,2,NA,1,59,NA,2
"2019","05","005045","013","11","01","010701",7,4,"20190050450131101",1,1,1,1,2,NA,1,50,NA,1
"2019","05","005045","013","11","02","010701",7,4,"20190050450131102",2,1,2,1,2,NA,2,47,NA,1
"2019","05","005045","033","11","05","010701",7,4,"20190050450331105",3,1,3,1,2,NA,1,0,2,NA
"2019","05","005045","047","11","03","010701",7,4,"20190050450471103",3,1,3,1,2,NA,1,22,NA,6
"2019","05","005045","047","11","04","010701",7,4,"20190050450471104",3,1,3,1,2,NA,1,14,NA,6
"2019","05","005045","047","11","06","010701",7,4,"20190050450471106",4,2,2,2,NA,2,2,26,NA,1
"2019","05","005045","056","11","03","010701",7,4,"20190050450561103",3,0,1,2,NA,2,1,26,NA,6
"2019","05","005045","056","11","04","010701",7,4,"20190050450561104",4,2,1,2,NA,2,2,18,NA,1
"2019","06","005046","033","11","01","010701",7,4,"20190050460331101",1,1,1,1,2,NA,2,46,NA,6
"2019","06","005046","079","11","02","010701",7,4,"20190050460791102",2,1,2,1,2,NA,2,54,NA,1
"2019","06","005046","088","11","01","010701",7,4,"20190050460881101",1,1,1,1,2,NA,1,27,NA,1
"2019","06","005046","088","11","02","010701",7,4,"20190050460881102",2,1,2,1,2,NA,2,25,NA,1
"2019","10","005047","031","11","02","010701",7,4,"20180050470311102",3,1,2,1,2,NA,2,29,NA,2
"2019","10","005047","057","11","03","010701",7,4,"20170050470571101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","10","005047","074","11","05","010701",7,4,"20170050470741106",5,1,3,1,2,NA,2,5,NA,NA
"2019","09","005048","010","11","01","010701",7,4,"20190050480101101",1,1,1,1,2,NA,2,41,NA,5
"2019","09","005048","043","11","02","010701",7,4,"20190050480431102",2,1,2,1,2,NA,2,50,NA,2
"2019","09","005048","043","11","03","010701",7,4,"20190050480431103",3,1,3,1,2,NA,1,27,NA,6
"2019","09","005048","061","11","04","010701",7,4,"20190050480611104",5,0,1,2,NA,2,1,2,NA,NA
"2019","09","005048","092","11","03","010701",7,4,"20190050480921103",5,0,1,1,2,NA,1,1,NA,NA
"2019","09","005048","127","11","02","010701",7,4,"20190050481271102",6,0,1,1,2,NA,2,88,NA,5
"2019","01","005049","003","11","01","010701",7,4,"20180050490031101",1,1,1,1,2,NA,1,54,NA,2
"2019","01","005049","003","11","04","010701",7,4,"20180050490031104",3,1,3,1,1,NA,1,21,NA,6
"2019","01","005049","003","11","05","010701",7,4,"20180050490031105",3,1,3,1,2,NA,1,16,NA,6
"2019","01","005049","009","11","03","010701",7,4,"20180050490091103",3,1,3,1,2,NA,1,24,NA,6
"2019","01","005049","019","11","01","010701",7,4,"20180050490191101",1,0,1,1,2,NA,2,65,NA,3
"2019","01","005049","019","11","05","010701",7,4,"20180050490191105",10,2,1,1,2,NA,1,23,NA,2
"2019","01","005049","024","11","02","010701",7,4,"20180050490241102",2,1,2,1,2,NA,2,58,NA,2
"2019","01","005049","024","11","04","010701",7,4,"20180050490241104",5,0,1,1,2,NA,2,11,NA,NA
"2019","01","005049","028","11","01","010701",7,4,"20180050490281101",1,0,1,1,2,NA,2,83,NA,3
"2019","01","005049","035","11","01","010701",7,4,"20180050490351101",1,1,1,1,2,NA,1,38,NA,1
"2019","12","005051","019","11","01","010701",7,4,"20190050510191101",1,0,1,1,2,NA,2,53,NA,6
"2019","12","005051","031","11","01","010701",7,4,"20190050510311101",1,1,1,1,2,NA,1,48,NA,2
"2019","12","005051","031","11","03","010701",7,4,"20190050510311103",3,1,3,1,2,NA,1,15,NA,6
"2019","12","005051","049","11","01","010701",7,4,"20190050510491101",1,1,1,1,2,NA,1,35,NA,2
"2019","12","005051","049","11","04","010701",7,4,"20190050510491104",3,1,3,1,2,NA,1,6,NA,NA
"2019","12","005051","061","11","02","010701",7,4,"20190050510611102",2,1,2,1,2,NA,2,53,NA,2
"2019","12","005051","072","11","02","010701",7,4,"20190050510721102",3,1,1,1,2,NA,1,36,NA,5
"2019","12","005051","072","11","03","010701",7,4,"20190050510721103",5,1,3,1,1,NA,2,18,NA,6
"2019","07","005052","011","11","01","010702",7,5,"20190050520111101",1,1,1,1,2,NA,1,35,NA,1
"2019","07","005052","011","11","02","010702",7,5,"20190050520111102",2,1,2,1,2,NA,2,34,NA,1
"2019","07","005052","011","11","05","010702",7,5,"20190050520111105",3,1,3,1,2,NA,1,0,8,NA
"2019","07","005052","020","11","01","010702",7,5,"20190050520201101",1,0,1,1,2,NA,1,61,NA,6
"2019","07","005052","020","11","02","010702",7,5,"20190050520201102",6,0,1,1,2,NA,2,88,NA,3
"2019","07","005052","050","11","03","010702",7,5,"20190050520501103",3,1,3,1,2,NA,2,21,NA,6
"2019","07","005052","059","11","01","010702",7,5,"20190050520591101",1,1,1,1,2,NA,1,26,NA,1
"2019","07","005052","059","11","02","010702",7,5,"20190050520591102",2,1,2,1,2,NA,2,21,NA,1
"2019","07","005052","059","11","03","010702",7,5,"20190050520591103",3,1,3,1,2,NA,1,0,7,NA
"2019","07","005052","069","11","02","010702",7,5,"20190050520691102",2,1,2,1,2,NA,2,56,NA,2
"2019","07","005052","069","11","03","010702",7,5,"20190050520691103",3,1,3,1,1,NA,2,25,NA,6
"2019","07","005052","069","11","04","010702",7,5,"20190050520691104",3,1,3,1,1,NA,1,23,NA,6
"2019","10","005053","023","11","02","010702",7,5,"20190050530231102",2,1,2,1,2,NA,2,19,NA,1
"2019","10","005053","042","11","04","010702",7,5,"20190050530421104",3,1,3,1,2,NA,1,14,NA,6
"2019","10","005053","063","11","01","010702",7,5,"20190050530631101",1,0,1,1,2,NA,1,46,NA,6
"2019","10","005053","063","11","02","010702",7,5,"20190050530631102",6,0,1,1,2,NA,2,82,NA,3
"2019","10","005053","101","11","02","010702",7,5,"20190050531011102",2,1,2,1,2,NA,2,41,NA,1
"2019","06","005054","041","11","01","010703",7,5,"20190050540411101",1,1,1,1,2,NA,2,65,NA,3
"2019","06","005054","041","11","03","010703",7,5,"20190050540411103",5,0,1,1,1,NA,2,17,NA,6
"2019","06","005054","050","11","02","010703",7,5,"20190050540501102",2,1,2,1,2,NA,2,49,NA,1
"2019","06","005054","061","11","01","010703",7,5,"20190050540611101",1,1,1,1,2,NA,1,38,NA,1
"2019","06","005054","061","11","02","010703",7,5,"20190050540611102",2,1,2,1,2,NA,2,40,NA,1
"2019","06","005054","061","11","04","010703",7,5,"20190050540611104",3,1,3,1,2,NA,1,10,NA,NA
"2019","09","005055","048","11","01","010706",7,5,"20190050550481101",1,1,1,1,2,NA,1,53,NA,1
"2019","09","005055","048","11","02","010706",7,5,"20190050550481102",2,1,2,1,2,NA,2,55,NA,1
"2019","09","005055","048","11","05","010706",7,5,"20190050550481105",3,2,1,1,2,NA,2,39,NA,5
"2019","09","005055","048","11","06","010706",7,5,"20190050550481106",5,2,3,1,2,NA,2,11,NA,NA
"2019","09","005055","048","11","07","010706",7,5,"20190050550481107",3,3,1,1,2,NA,2,27,NA,5
"2019","09","005055","048","11","08","010706",7,5,"20190050550481108",5,3,3,1,2,NA,2,4,NA,NA
"2019","09","005055","063","11","02","010706",7,5,"20190050550631102",2,1,2,1,2,NA,2,28,NA,1
"2019","09","005055","063","11","03","010706",7,5,"20190050550631103",3,1,3,1,2,NA,1,5,NA,NA
"2019","09","005055","078","11","04","010706",7,5,"20190050550781104",3,1,3,1,2,NA,1,7,NA,NA
"2019","09","005055","093","11","03","010706",7,5,"20190050550931103",3,1,3,1,2,NA,2,5,NA,NA
"2019","03","005056","018","11","04","010706",7,5,"20190050560181104",3,1,3,1,2,NA,1,6,NA,NA
"2019","03","005056","030","11","01","010706",7,5,"20190050560301101",1,1,1,1,2,NA,1,21,NA,1
"2019","03","005056","030","11","04","010706",7,5,"20190050560301104",3,1,3,1,2,NA,2,2,NA,NA
"2019","03","005056","055","11","03","010706",7,5,"20190050560551103",5,1,3,1,2,NA,1,9,NA,NA
"2019","03","005056","066","11","01","010706",7,5,"20190050560661101",1,1,1,1,2,NA,1,58,NA,2
"2019","03","005056","078","11","01","010706",7,5,"20190050560781101",1,1,1,1,2,NA,1,31,NA,1
"2019","03","005056","078","11","06","010706",7,5,"20190050560781106",7,0,1,2,NA,1,2,13,NA,6
"2019","03","005057","034","11","04","010307",7,5,"20170050570341104",3,1,3,1,2,NA,1,3,NA,NA
"2019","03","005057","049","11","02","010307",7,5,"20170050570491102",2,1,2,1,2,NA,2,50,NA,2
"2019","02","005058","057","11","01","010307",7,5,"20190050580571101",1,1,1,1,2,NA,1,64,NA,2
"2019","02","005058","057","11","02","010307",7,5,"20190050580571102",2,1,2,1,2,NA,2,52,NA,2
"2019","02","005058","057","11","05","010307",7,5,"20190050580571105",4,2,2,2,NA,2,2,22,NA,1
"2019","02","005058","057","11","06","010307",7,5,"20190050580571106",5,2,3,2,NA,2,1,1,NA,NA
"2019","02","005058","100","11","02","010307",7,5,"20190050581001102",2,1,2,1,2,NA,2,48,NA,1
"2019","02","005058","100","11","04","010307",7,5,"20190050581001104",3,0,1,1,2,NA,1,24,NA,6
"2019","02","005058","150","11","01","010307",7,5,"20190050581501101",1,1,1,1,2,NA,1,58,NA,5
"2019","03","005059","041","11","02","010312",7,5,"20190050590411102",2,1,2,1,2,NA,2,41,NA,2
"2019","03","005059","086","11","01","010312",7,5,"20190050590861101",1,1,1,1,2,NA,1,65,NA,2
"2019","03","005059","086","11","02","010312",7,5,"20190050590861102",2,1,2,1,2,NA,2,59,NA,2
"2019","03","005059","129","11","01","010312",7,5,"20190050591291101",1,0,1,1,2,NA,1,30,NA,5
"2019","03","005059","171","11","03","010312",7,5,"20190050591711103",3,1,3,1,2,NA,2,18,NA,6
"2019","03","005059","171","11","05","010312",7,5,"20190050591711105",10,0,1,2,NA,2,2,78,NA,3
"2019","03","005059","194","11","01","010312",7,5,"20190050591941101",1,1,1,1,2,NA,1,67,NA,2
"2019","09","005060","014","11","02","010312",7,5,"20190050600141102",2,1,2,1,2,NA,2,29,NA,1
"2019","09","005060","035","11","04","010312",7,5,"20190050600351104",3,1,3,1,2,NA,1,15,NA,6
"2019","09","005060","035","11","07","010312",7,5,"20190050600351107",3,1,3,1,2,NA,2,1,NA,NA
"2019","09","005060","055","11","02","010312",7,5,"20190050600551102",2,1,2,1,2,NA,2,31,NA,2
"2019","09","005060","055","11","03","010312",7,5,"20190050600551103",3,1,3,1,2,NA,1,10,NA,NA
"2019","09","005060","076","11","02","010312",7,5,"20190050600761102",2,1,2,1,2,NA,2,45,NA,2
"2019","09","005060","076","11","03","010312",7,5,"20190050600761103",3,1,3,1,2,NA,1,20,NA,6
"2019","09","005060","076","11","04","010312",7,5,"20190050600761104",3,1,3,1,2,NA,2,13,NA,6
"2019","09","005060","097","11","01","010312",7,5,"20190050600971101",1,1,1,1,2,NA,1,26,NA,1
"2019","09","005060","097","11","02","010312",7,5,"20190050600971102",2,1,2,1,2,NA,2,24,NA,1
"2019","09","005060","138","11","01","010312",7,5,"20190050601381101",1,1,1,1,2,NA,1,39,NA,1
"2019","09","005060","138","11","02","010312",7,5,"20190050601381102",2,1,2,1,2,NA,2,40,NA,1
"2019","09","005060","138","11","04","010312",7,5,"20190050601381104",3,1,3,1,2,NA,1,11,NA,NA
"2019","02","005061","010","11","03","010502",4,5,"20190050610101103",3,1,3,1,2,NA,2,12,NA,6
"2019","02","005061","022","11","01","010502",4,5,"20190050610221101",1,0,1,1,2,NA,2,61,NA,5
"2019","02","005061","034","11","02","010502",4,5,"20190050610341102",2,1,2,1,2,NA,2,55,NA,2
"2019","02","005061","070","11","01","010502",4,5,"20190050610701101",1,1,1,1,2,NA,1,34,NA,1
"2019","02","005061","070","11","02","010502",4,5,"20190050610701102",2,1,2,1,2,NA,2,27,NA,1
"2019","02","005061","083","11","01","010502",4,5,"20190050610831101",1,1,1,1,2,NA,1,39,NA,6
"2019","01","005062","006","11","02","010502",4,5,"20190050620061102",2,1,2,1,2,NA,2,31,NA,1
"2019","01","005062","006","11","03","010502",4,5,"20190050620061103",3,1,3,1,2,NA,1,15,NA,6
"2019","01","005062","006","11","05","010502",4,5,"20190050620061105",3,1,3,1,2,NA,1,4,NA,NA
"2019","01","005062","040","11","01","010502",4,5,"20190050620401101",1,1,1,1,2,NA,1,32,NA,2
"2019","01","005062","040","11","02","010502",4,5,"20190050620401102",2,1,2,1,2,NA,2,31,NA,2
"2019","01","005062","040","11","06","010502",4,5,"20190050620401106",3,1,3,1,2,NA,2,6,NA,NA
"2019","01","005062","057","11","01","010502",4,5,"20190050620571101",1,1,1,1,2,NA,2,73,NA,6
"2019","01","005062","057","11","02","010502",4,5,"20190050620571102",3,1,3,1,2,NA,1,50,NA,6
"2019","01","005062","057","11","04","010502",4,5,"20190050620571104",3,2,1,1,2,NA,2,48,NA,6
"2019","01","005062","098","11","01","010502",4,5,"20190050620981101",1,1,1,1,2,NA,1,79,NA,2
"2019","01","005062","098","11","05","010502",4,5,"20190050620981105",5,2,3,1,2,NA,1,7,NA,NA
"2019","01","005062","098","11","06","010502",4,5,"20190050620981106",5,2,3,1,2,NA,2,5,NA,NA
"2019","01","005062","098","11","08","010502",4,5,"20190050620981108",5,2,3,1,2,NA,2,0,8,NA
"2019","01","005062","098","11","09","010502",4,5,"20190050620981109",3,0,1,1,2,NA,2,34,NA,5
"2019","01","005062","112","11","03","010502",4,5,"20190050621121103",5,0,1,1,2,NA,2,14,NA,6
"2019","01","005063","014","11","03","010501",4,5,"20190050630141103",3,1,3,1,2,NA,2,15,NA,6
"2019","01","005063","014","11","04","010501",4,5,"20190050630141104",3,1,3,1,2,NA,2,1,NA,NA
"2019","01","005063","026","11","03","010501",4,5,"20190050630261103",3,1,3,1,2,NA,1,14,NA,6
"2019","01","005063","038","11","01","010501",4,5,"20190050630381101",1,1,1,1,2,NA,2,23,NA,1
"2019","01","005063","038","11","02","010501",4,5,"20190050630381102",2,1,2,1,2,NA,1,25,NA,1
"2019","01","005063","076","11","01","010501",4,5,"20190050630761101",1,1,1,1,2,NA,1,69,NA,2
"2019","01","005063","076","11","03","010501",4,5,"20190050630761103",3,0,1,2,NA,1,1,47,NA,1
"2019","01","005063","076","11","05","010501",4,5,"20190050630761105",4,2,2,2,NA,2,2,28,NA,1
"2019","01","005063","076","11","06","010501",4,5,"20190050630761106",5,2,3,2,NA,2,1,0,8,NA
"2019","12","005064","038","11","03","010509",4,5,"20190050640381103",5,0,1,2,NA,1,1,12,NA,6
"2019","12","005064","038","11","04","010509",4,5,"20190050640381104",5,0,1,2,NA,1,2,8,NA,NA
"2019","12","005064","038","11","05","010509",4,5,"20190050640381105",5,0,1,2,NA,1,2,5,NA,NA
"2019","12","005064","147","11","01","010509",4,5,"20170050641471101",1,1,1,1,2,NA,2,21,NA,6
"2019","12","005064","147","11","02","010509",4,5,"20170050641471102",3,1,3,1,2,NA,1,3,NA,NA
"2019","12","005064","190","11","03","010509",4,5,"20160050641901103",3,1,3,1,1,NA,1,17,NA,6
"2019","12","005064","190","11","04","010509",4,5,"20160050641901104",3,1,3,1,2,NA,1,14,NA,6
"2019","11","005065","002","11","03","010109",4,5,"20190050650021103",3,1,3,1,2,NA,1,16,NA,6
"2019","11","005065","002","11","04","010109",4,5,"20190050650021104",3,1,3,1,2,NA,2,11,NA,NA
"2019","11","005065","002","11","06","010109",4,5,"20190050650021106",3,1,3,1,2,NA,2,4,NA,NA
"2019","11","005065","013","11","01","010109",4,5,"20190050650131101",1,1,1,1,2,NA,1,48,NA,2
"2019","11","005065","013","11","07","010109",4,5,"20190050650131107",3,1,3,1,2,NA,1,6,NA,NA
"2019","11","005065","035","11","02","010109",4,5,"20190050650351102",2,1,2,1,2,NA,2,22,NA,1
"2019","11","005065","035","11","03","010109",4,5,"20190050650351103",3,1,3,1,2,NA,2,2,NA,NA
"2019","11","005065","067","11","02","010109",4,5,"20190050650671102",2,1,2,1,2,NA,2,44,NA,2
"2019","11","005065","067","11","05","010109",4,5,"20190050650671105",3,1,3,1,2,NA,2,18,NA,6
"2019","11","005065","078","11","01","010109",4,5,"20190050650781101",1,1,1,1,2,NA,1,35,NA,2
"2019","12","005066","001","11","02","010601",7,5,"20180050660011102",3,1,1,1,2,NA,2,37,NA,6
"2019","12","005066","045","11","02","010601",7,5,"20180050660451102",3,1,3,1,2,NA,1,12,NA,6
"2019","12","005066","113","11","01","010601",7,5,"20180050661131101",1,1,1,1,2,NA,1,68,NA,2
"2019","12","005066","113","11","02","010601",7,5,"20180050661131102",2,1,2,1,2,NA,2,58,NA,2
"2019","09","005067","006","11","01","010601",7,5,"20190050670061101",1,1,1,1,2,NA,1,87,NA,2
"2019","09","005067","020","11","01","010601",7,5,"20190050670201101",1,1,1,1,2,NA,1,25,NA,1
"2019","09","005067","047","11","02","010601",7,5,"20190050670471102",4,1,1,2,NA,2,2,52,NA,2
"2019","09","005067","047","11","03","010601",7,5,"20190050670471103",5,1,3,2,NA,2,1,22,NA,6
"2019","09","005067","097","11","02","010601",7,5,"20190050670971102",2,1,2,1,2,NA,2,89,NA,2
"2019","03","005068","126","11","01","010601",7,5,"20190050681261101",1,1,1,1,2,NA,1,36,NA,1
"2019","03","005068","126","11","02","010601",7,5,"20190050681261102",2,1,2,1,2,NA,2,29,NA,1
"2019","02","005069","079","11","03","010402",7,7,"20150050690791103",3,1,3,1,1,NA,2,19,NA,6
"2019","12","005070","043","11","02","010402",7,7,"20190050700431102",3,1,3,1,2,NA,1,18,NA,6
"2019","12","005070","043","11","04","010402",7,7,"20190050700431104",3,1,3,1,2,NA,2,16,NA,6
"2019","12","005070","044","11","01","010402",7,7,"20190050700441101",1,1,1,1,2,NA,1,45,NA,1
"2019","12","005070","044","11","04","010402",7,7,"20190050700441104",3,1,3,1,2,NA,2,13,NA,6
"2019","12","005070","045","11","03","010402",7,7,"20190050700451103",3,1,3,1,1,NA,1,5,NA,NA
"2019","12","005070","045","11","04","010402",7,7,"20190050700451104",3,1,3,1,2,NA,1,2,NA,NA
"2019","12","005070","161","11","04","010402",7,7,"20190050701611104",3,1,3,1,2,NA,1,14,NA,6
"2019","12","005070","161","11","05","010402",7,7,"20190050701611105",3,1,3,1,2,NA,1,12,NA,6
"2019","12","005070","161","11","06","010402",7,7,"20190050701611106",3,1,3,1,2,NA,2,7,NA,NA
"2019","12","005070","161","11","07","010402",7,7,"20190050701611107",3,1,3,1,2,NA,2,5,NA,NA
"2019","12","005070","165","11","07","010402",7,7,"20190050701651107",3,1,3,1,2,NA,1,7,NA,NA
"2019","12","005070","166","11","04","010402",7,7,"20190050701661104",3,1,3,1,2,NA,2,4,NA,NA
"2019","12","005070","166","11","05","010402",7,7,"20190050701661105",3,1,3,1,2,NA,1,2,NA,NA
"2019","12","005070","167","11","02","010402",7,7,"20190050701671102",2,1,2,1,2,NA,2,21,NA,1
"2019","05","005071","030","11","02","010403",7,7,"20190050710301102",2,1,2,1,2,NA,2,35,NA,1
"2019","05","005071","030","11","04","010403",7,7,"20190050710301104",3,1,3,1,2,NA,1,15,NA,6
"2019","05","005071","030","11","05","010403",7,7,"20190050710301105",3,1,3,1,2,NA,1,11,NA,NA
"2019","05","005071","030","11","06","010403",7,7,"20190050710301106",3,1,3,1,2,NA,1,10,NA,NA
"2019","05","005071","030","11","07","010403",7,7,"20190050710301107",3,1,3,1,2,NA,2,1,NA,NA
"2019","05","005071","031","11","07","010403",7,7,"20190050710311107",3,1,3,1,2,NA,1,10,NA,NA
"2019","05","005071","121","11","02","010403",7,7,"20190050711211102",2,1,2,1,2,NA,2,30,NA,1
"2019","05","005071","121","11","04","010403",7,7,"20190050711211104",3,1,3,1,2,NA,1,13,NA,6
"2019","05","005071","124","11","01","010403",7,7,"20190050711241101",1,1,1,1,2,NA,1,45,NA,1
"2019","05","005071","124","11","02","010403",7,7,"20190050711241102",2,1,2,1,2,NA,2,42,NA,1
"2019","05","005071","124","11","03","010403",7,7,"20190050711241103",3,1,3,1,2,NA,1,16,NA,6
"2019","08","005072","061","11","02","010403",7,8,"20160050720611102",2,1,2,1,2,NA,2,21,NA,1
"2019","08","005072","061","11","04","010403",7,8,"20170050720611104",3,1,3,1,2,NA,1,2,NA,NA
"2019","08","005072","062","11","05","010403",7,8,"20160050720621106",3,1,3,1,2,NA,1,8,NA,NA
"2019","08","005072","063","11","01","010403",7,8,"20160050720631101",1,1,1,1,2,NA,1,54,NA,1
"2019","08","005072","063","11","04","010403",7,8,"20180050720631104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","08","005072","064","11","02","010403",7,8,"20160050720641102",2,1,2,1,2,NA,2,43,NA,1
"2019","08","005072","065","11","03","010403",7,8,"20160050720651103",3,1,3,1,2,NA,2,13,NA,6
"2019","08","005072","066","11","02","010403",7,8,"20160050720661102",2,1,2,1,2,NA,2,21,NA,1
"2019","08","005072","066","11","04","010403",7,8,"20160050720661104",3,1,3,1,2,NA,2,3,NA,NA
"2019","05","005073","026","11","06","010403",7,7,"20170050730261106",3,1,3,1,2,NA,1,11,NA,NA
"2019","05","005073","026","11","08","010403",7,7,"20180050730261108",3,2,1,1,2,NA,2,19,NA,5
"2019","05","005073","069","11","01","010403",7,7,"20170050730691101",1,1,1,1,2,NA,1,50,NA,5
"2019","05","005073","069","11","02","010403",7,7,"20170050730691102",3,1,3,1,1,NA,1,23,NA,6
"2019","05","005073","069","11","05","010403",7,7,"20170050730691106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","05","005073","069","11","06","010403",7,7,"20180050730691106",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","05","005073","071","11","04","010403",7,7,"20170050730711102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","05","005073","072","11","03","010403",7,7,"20170050730721101",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","05","005073","072","11","06","010403",7,7,"20170050730721105",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","05","005073","073","11","01","010403",7,7,"20170050730731101",1,1,1,1,2,NA,1,46,NA,1
"2019","05","005073","073","11","03","010403",7,7,"20170050730731103",3,1,3,1,1,NA,1,17,NA,6
"2019","05","005073","073","11","05","010403",7,7,"20170050730731105",3,1,3,1,2,NA,2,9,NA,NA
"2019","05","005073","081","11","03","010403",7,7,"20170050730811105",3,1,3,1,2,NA,2,16,NA,6
"2019","05","005073","081","11","05","010403",7,7,"20170050730811107",3,1,3,1,2,NA,2,12,NA,6
"2019","03","005074","047","11","01","010403",7,7,"20180050740471101",1,1,1,1,2,NA,1,29,NA,1
